"","Entry","Yield","SE","CI_L","CI_U"
"1279","MON202221-MON101065-MON101082-MON101068",188.860900001636,13.7546881398083,161.897257320672,215.824542682601
"1280","MON202222-MON101065-MON101082-MON101068",191.438199269301,14.2724220108878,163.459630552811,219.416767985791
"1281","MON202223-MON101065-MON101082-MON101068",196.189325001636,13.7546881398083,169.225682320672,223.152967682601
"1282","MON202224-MON101065-MON101082-MON101068",196.923250001636,13.7546881398083,169.959607320672,223.886892682601
"1283","MON202225-MON101065-MON101082-MON101068",184.961650001636,13.7546881398083,157.998007320672,211.925292682601
"1284","MON202226-MON101065-MON101082-MON101068",195.066575001636,13.7546881398083,168.102932320672,222.030217682601
"1285","MON202227-MON101065-MON101082-MON101068",184.385675001636,13.7546881398083,157.422032320672,211.349317682601
"1286","MON202228-MON101065-MON101082-MON101068",185.056425001636,13.7546881398083,158.092782320671,212.020067682601
"1287","MON202229-MON101065-MON101082-MON101068",194.508400001636,13.7546881398083,167.544757320672,221.472042682601
"1288","MON202230-MON101065-MON101082-MON101068",188.959700001636,13.7546881398083,161.996057320671,215.923342682601
"1289","MON202231-MON101065-MON101082-MON101068",181.877550001636,13.7546881398083,154.913907320671,208.841192682601
"1290","MON202232-MON101065-MON101082-MON101068",179.535099269301,14.2724220108878,151.556530552811,207.513667985791
"1291","MON202233-MON101065-MON101082-MON101068",189.625875001636,13.7546881398083,162.662232320672,216.589517682601
"1292","MON202234-MON101065-MON101082-MON101068",176.931850001636,13.7546881398083,149.968207320672,203.895492682601
"1293","MON202235-MON101065-MON101082-MON101068",192.923050001636,13.7546881398083,165.959407320672,219.886692682601
"1294","MON202236-MON101065-MON101082-MON101068",185.096100001636,13.7546881398083,158.132457320671,212.059742682601
"1295","MON202237-MON101065-MON101082-MON101068",184.469375001636,13.7546881398083,157.505732320671,211.433017682601
"1296","MON202238-MON101065-MON101082-MON101068",172.470475001636,13.7546881398083,145.506832320671,199.434117682601
"1297","MON202239-MON101065-MON101082-MON101068",190.711500001636,13.7546881398083,163.747857320671,217.675142682601
"1298","MON202240-MON101065-MON101082-MON101068",192.716600001636,13.7546881398083,165.752957320671,219.680242682601
"1299","MON202241-MON101065-MON101082-MON101068",188.899832602634,14.2724220108878,160.921263886144,216.878401319124
"1300","MON202242-MON101065-MON101082-MON101068",190.910200001636,13.7546881398083,163.946557320671,217.873842682601
"1301","MON202243-MON101065-MON101082-MON101068",180.946800001636,13.7546881398083,153.983157320671,207.910442682601
"1302","MON202244-MON101065-MON101082-MON101068",185.118950001636,13.7546881398083,158.155307320671,212.082592682601
"1303","MON202245-MON101065-MON101082-MON101068",191.775200539927,14.2724191474337,163.796637436735,219.75376364312
"1304","MON202246-MON101065-MON101082-MON101068",193.799932602634,14.2724220108878,165.821363886144,221.778501319124
"1305","MON202247-MON101065-MON101082-MON101068",181.787550001636,13.7546881398083,154.823907320672,208.751192682601
"1306","MON202248-MON101065-MON101082-MON101068",189.977800001636,13.7546881398083,163.014157320672,216.941442682601
"1307","MON202249-MON101065-MON101082-MON101068",170.330500001636,13.7546881398083,143.366857320671,197.294142682601
"1308","MON202250-MON101065-MON101082-MON101068",184.410265935967,14.2724220108878,156.431697219478,212.388834652457
"1309","MON202251-MON101065-MON101082-MON101068",172.105775001636,13.7546881398083,145.142132320671,199.069417682601
"1310","MON202252-MON101065-MON101082-MON101068",178.357825001636,13.7546881398083,151.394182320671,205.321467682601
"1311","MON202253-MON101065-MON101082-MON101068",191.316400001636,13.7546881398083,164.352757320671,218.280042682601
"1312","MON202254-MON101065-MON101082-MON101068",192.575450001636,13.7546881398083,165.611807320671,219.539092682601
"1313","MON202255-MON101065-MON101082-MON101068",178.121950001636,13.7546881398083,151.158307320671,205.085592682601
"1314","MON202256-MON101065-MON101082-MON101068",185.706275001636,13.7546881398083,158.742632320671,212.669917682601
"1315","MON202257-MON101065-MON101082-MON101068",185.318650001636,13.7546881398083,158.355007320671,212.282292682601
"1316","MON202258-MON101065-MON101082-MON101068",186.075825001636,13.7546881398083,159.112182320671,213.039467682601
"1317","MON202259-MON101065-MON101082-MON101068",194.115725001636,13.7546881398083,167.152082320671,221.079367682601
"1318","MON202260-MON101065-MON101082-MON101068",184.600675001636,13.7546881398083,157.637032320671,211.564317682601
"1319","MON202261-MON101065-MON101082-MON101068",184.241332602634,14.2724220108878,156.262763886144,212.219901319124
"1320","MON202262-MON101065-MON101082-MON101068",176.561800001636,13.7546881398083,149.598157320671,203.525442682601
"1321","MON202263-MON101065-MON101082-MON101068",192.465350001636,13.7546881398083,165.501707320671,219.428992682601
"1322","MON202264-MON101065-MON101082-MON101068",178.572475001636,13.7546881398083,151.608832320671,205.536117682601
"1323","MON202265-MON101065-MON101082-MON101068",187.295375001636,13.7546881398083,160.331732320671,214.259017682601
"1324","MON202266-MON101065-MON101082-MON101068",188.595575001636,13.7546881398083,161.631932320671,215.559217682601
"1325","MON202267-MON101065-MON101082-MON101068",196.279275001636,13.7546881398083,169.315632320671,223.242917682601
"1326","MON202268-MON101065-MON101082-MON101068",177.191850001636,13.7546881398083,150.228207320671,204.155492682601
"1327","MON202269-MON101065-MON101082-MON101068",185.476850001636,13.7546881398083,158.513207320671,212.440492682601
"1328","MON202270-MON101065-MON101082-MON101068",188.288475001636,13.7546881398083,161.324832320671,215.252117682601
"1329","MON202271-MON101065-MON101082-MON101068",194.613200001636,13.7546881398083,167.649557320671,221.576842682601
"1330","MON202272-MON101065-MON101082-MON101068",181.283925001636,13.7546881398083,154.320282320671,208.247567682601
"1331","MON202273-MON101065-MON101082-MON101068",182.551725001636,13.7546881398083,155.588082320671,209.515367682601
"1332","MON202274-MON101065-MON101082-MON101068",178.348475001636,13.7546881398083,151.384832320671,205.312117682601
"1333","MON202275-MON101065-MON101082-MON101068",181.648333873261,14.2724191474337,153.669770770068,209.626896976453
"1334","MON202276-MON101065-MON101082-MON101068",186.119425001636,13.7546881398083,159.155782320671,213.083067682601
"1335","MON202277-MON101065-MON101082-MON101068",178.935000001636,13.7546881398083,151.971357320671,205.898642682601
"1336","MON202278-MON101065-MON101082-MON101068",180.107000001636,13.7546881398083,153.143357320671,207.070642682601
"1337","MON202279-MON101065-MON101082-MON101068",191.893750001636,13.7546881398083,164.930107320671,218.857392682601
"1338","MON202280-MON101065-MON101082-MON101068",181.336275001636,13.7546881398083,154.372632320671,208.299917682601
"1339","MON202281-MON101065-MON101082-MON101068",191.246025001636,13.7546881398083,164.282382320671,218.209667682601
"1340","MON202282-MON101065-MON101082-MON101068",193.498800001636,13.7546881398083,166.535157320671,220.462442682601
"1341","MON202283-MON101065-MON101082-MON101068",184.853575001636,13.7546881398083,157.889932320671,211.817217682601
"1342","MON202284-MON101065-MON101082-MON101068",202.119150001636,13.7546881398083,175.155507320671,229.082792682601
"1343","MON202285-MON101065-MON101082-MON101068",187.536125001636,13.7546881398083,160.572482320671,214.499767682601
"1344","MON202286-MON101065-MON101082-MON101068",185.460250001636,13.7546881398083,158.496607320671,212.423892682601
"1345","MON202287-MON101065-MON101082-MON101068",193.096800001636,13.7546881398083,166.133157320671,220.060442682601
"1346","MON202288-MON101065-MON101082-MON101068",191.971675001636,13.7546881398083,165.008032320671,218.935317682601
"1347","MON202289-MON101065-MON101082-MON101068",178.652050001636,13.7546881398083,151.688407320671,205.615692682601
"1348","MON202290-MON101065-MON101082-MON101068",188.467950001636,13.7546881398083,161.504307320672,215.431592682601
"1349","MON202291-MON101065-MON101082-MON101068",197.630599269301,14.2724220108878,169.652030552811,225.60916798579
"1350","MON202292-MON101065-MON101082-MON101068",190.107750001636,13.7546881398083,163.144107320671,217.071392682601
"1351","MON202293-MON101065-MON101082-MON101068",192.839700001636,13.7546881398083,165.876057320671,219.803342682601
"1352","MON202294-MON101065-MON101082-MON101068",185.573825001636,13.7546881398083,158.610182320671,212.537467682601
"1353","MON202295-MON101065-MON101082-MON101068",176.225225001636,13.7546881398083,149.261582320671,203.188867682601
"1354","MON202296-MON101065-MON101082-MON101068",190.572900001636,13.7546881398083,163.609257320671,217.536542682601
"1355","MON202297-MON101065-MON101082-MON101068",195.881575001636,13.7546881398083,168.917932320671,222.845217682601
"1356","MON202298-MON101065-MON101082-MON101068",191.351875001636,13.7546881398083,164.388232320671,218.315517682601
"1357","MON202299-MON101065-MON101082-MON101068",189.485850001636,13.7546881398083,162.522207320671,216.449492682601
"1358","MON202300-MON101065-MON101082-MON101068",186.205400001636,13.7546881398083,159.241757320671,213.169042682601
"1359","MON202301-MON101065-MON101082-MON101068",189.389588663111,14.2724211553885,161.411021623676,217.368155702545
"1360","MON202302-MON101065-MON101082-MON101068",190.281250001636,13.7546881398083,163.317607320671,217.244892682601
"1361","MON202303-MON101065-MON101082-MON101068",197.227850001636,13.7546881398083,170.264207320671,224.191492682601
"1362","MON202304-MON101065-MON101082-MON101068",196.384850001636,13.7546881398083,169.421207320671,223.348492682601
"1363","MON202305-MON101065-MON101082-MON101068",174.535900001636,13.7546881398083,147.572257320671,201.499542682601
"1364","MON202306-MON101065-MON101082-MON101068",181.363250001636,13.7546881398083,154.399607320671,208.326892682601
"1365","MON202307-MON101065-MON101082-MON101068",185.619925001636,13.7546881398083,158.656282320671,212.583567682601
"1366","MON202308-MON101065-MON101082-MON101068",189.461975001636,13.7546881398083,162.498332320671,216.425617682601
"1367","MON202309-MON101065-MON101082-MON101068",185.029500001636,13.7546881398083,158.065857320671,211.993142682601
"1368","MON202310-MON101065-MON101082-MON101068",184.041925001636,13.7546881398083,157.078282320671,211.005567682601
"1369","MON202311-MON101065-MON101082-MON101068",186.645025001636,13.7546881398083,159.681382320671,213.608667682601
"1370","MON202312-MON101065-MON101082-MON101068",176.555375001636,13.7546881398083,149.591732320671,203.519017682601
"1371","MON202313-MON101065-MON101082-MON101068",182.764075001636,13.7546881398083,155.800432320671,209.727717682601
"1372","MON202314-MON101065-MON101082-MON101068",195.032925001636,13.7546881398083,168.069282320671,221.996567682601
"1373","MON202315-MON101065-MON101082-MON101068",192.408700001636,13.7546881398083,165.445057320671,219.372342682601
"1374","MON202316-MON101065-MON101082-MON101068",200.144850001636,13.7546881398083,173.181207320671,227.108492682601
"1375","MON202317-MON101065-MON101082-MON101068",194.841375001636,13.7546881398083,167.877732320671,221.805017682601
"1376","MON202318-MON101065-MON101082-MON101068",189.165025001636,13.7546881398083,162.201382320671,216.128667682601
"1377","MON202319-MON101065-MON101082-MON101068",190.760025001636,13.7546881398083,163.796382320671,217.723667682601
"1378","MON202320-MON101065-MON101082-MON101068",196.849525001636,13.7546881398083,169.885882320671,223.813167682601
"1379","MON202321-MON101065-MON101082-MON101068",190.593650001636,13.7546881398083,163.630007320671,217.557292682601
"1380","MON202322-MON101065-MON101082-MON101068",192.984150001636,13.7546881398083,166.020507320671,219.947792682601
"1381","MON202323-MON101065-MON101082-MON101068",195.568675001636,13.7546881398083,168.605032320671,222.532317682601
"1382","MON202324-MON101065-MON101082-MON101068",186.008800001636,13.7546881398083,159.045157320671,212.972442682601
"1383","MON202325-MON101065-MON101082-MON101068",198.634150001636,13.7546881398083,171.670507320671,225.597792682601
"1384","MON202326-MON101065-MON101082-MON101068",190.861175001636,13.7546881398083,163.897532320671,217.824817682601
"1385","MON202327-MON101065-MON101082-MON101068",185.470250001636,13.7546881398083,158.506607320671,212.433892682601
"1386","MON202328-MON101065-MON101082-MON101068",191.429675001636,13.7546881398083,164.466032320671,218.393317682601
"1387","MON202329-MON101065-MON101082-MON101068",195.629025001636,13.7546881398083,168.665382320671,222.592667682601
"1388","MON202330-MON101065-MON101082-MON101068",186.722400001636,13.7546881398083,159.758757320671,213.686042682601
"1389","MON202331-MON101065-MON101082-MON101068",185.285450001636,13.7546881398083,158.321807320671,212.249092682601
"1390","MON202332-MON101065-MON101082-MON101068",190.047125001636,13.7546881398083,163.083482320671,217.010767682601
"1391","MON202333-MON101065-MON101082-MON101068",198.749975001636,13.7546881398083,171.786332320671,225.713617682601
"1392","MON202334-MON101065-MON101082-MON101068",196.462675001636,13.7546881398083,169.499032320671,223.426317682601
"1393","MON202335-MON101065-MON101082-MON101068",184.291900001636,13.7546881398083,157.328257320671,211.255542682601
"1394","MON202336-MON101065-MON101082-MON101068",188.565175001636,13.7546881398083,161.601532320671,215.528817682601
"1395","MON202337-MON101065-MON101082-MON101068",194.224800001636,13.7546881398083,167.261157320671,221.188442682601
"1396","MON202338-MON101065-MON101082-MON101068",192.383425001636,13.7546881398083,165.419782320671,219.347067682601
"1397","MON202339-MON101065-MON101082-MON101068",190.603700001636,13.7546881398083,163.640057320671,217.567342682601
